epoch,dataset,model_name,fraction,fraction_percent,run_dir,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1,train_epoch_time_sec,val_epoch_time_sec,epoch_time_sec,lr,train_weighted_f1,val_weighted_f1
37,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.4051580309867859,0.21886160791568135,0.9339774557165862,0.9491941135248774,0.919976704871982,0.9339797980449921,1.7417109999805689,2.2325058999995235,3.9805092999886256,0.0005587686987289189,0.9344706287239012,0.948662196556609
38,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.41759687960147857,0.21931592018707938,0.9323671497584541,0.9288717589348283,0.918085359749756,0.910585806081502,1.7478312000166625,2.2300288999977056,3.984117099986179,0.0005392295478639225,0.9325698178954546,0.9280284051205201
39,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3660069853067398,0.18526988282151843,0.9508856682769726,0.9502452697967765,0.9394422344183668,0.937139267933282,1.7538413000002038,2.2322628000110853,3.994170899997698,0.0005196299078795343,0.9506766285797636,0.9502061054583959
40,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3927663415670395,0.19284095161634943,0.9323671497584541,0.9407848633496847,0.9180426697485377,0.923414481444732,1.7357628000027034,2.2330692000105046,3.974806600017473,0.0005,0.9322079295527688,0.9398516530440681
41,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3626913070678711,0.18998106973974602,0.9492753623188406,0.952697967764541,0.9395282531403802,0.939799206752666,1.7638603000086732,2.2354990000021644,4.005498399987118,0.00048037009212046586,0.9494887322517931,0.9523345926728504
42,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.39758691787719724,0.21792042449764584,0.9371980676328503,0.9225648213034338,0.9240781336804569,0.9004821319611492,1.7397304000041913,2.238467099989066,3.98437570000533,0.00046077045213607765,0.9375340840906726,0.9202893498230016
43,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.37165515720844267,0.20620057845245238,0.9468599033816425,0.9460406447091801,0.9351037788262744,0.9339742626540446,1.7370229000225663,2.223191700002644,3.966541600006167,0.0004412313012710813,0.9469675693198051,0.9463901696332193
44,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3766958475112915,0.16875083841707395,0.9468599033816425,0.9523475823405746,0.9352535393775984,0.9385144712724637,1.7476880000031088,2.232579600007739,3.9863198999955785,0.00042178276747988476,0.9475462325355324,0.9519244473104768
45,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.34942378997802737,0.15243268191166545,0.961352657004831,0.960406447091801,0.9521466588692163,0.9494521064029067,1.7657796000130475,2.2274051000131294,3.999607500009006,0.000402454838991936,0.9611811094060981,0.9600880167047067
46,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.33978394865989686,0.1492496916781301,0.961352657004831,0.9555010511562719,0.9532881796608674,0.9441066387777248,1.7387982000072952,2.2242385999998078,3.96910809999099,0.00038327731807204744,0.9613862059958224,0.9551822288263974
47,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.33892382979393004,0.17564842736591463,0.9605475040257649,0.9481429572529783,0.9511664441847538,0.9347418863408041,1.7408142999920528,2.236612700013211,3.9833109000173863,0.00036427977506746286,0.9607710350003333,0.947663834890529
48,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.32877768874168395,0.1429005391571833,0.966183574879227,0.9649614576033637,0.9578126301343536,0.9555242181633761,1.7498466999968514,2.233646399981808,3.9900641000131145,0.00034549150281252644,0.9662093416573596,0.9646755547970646
49,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.33833772540092466,0.1488592133897802,0.961352657004831,0.9639103013314646,0.9532775095816571,0.954101635205099,1.7605742999876384,2.2274053000146523,3.994139599992195,0.00032694147146125374,0.9616930278175813,0.9637051733432844
50,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.31597429513931274,0.15936769577472107,0.9734299516908212,0.9628591450595655,0.9668820889912852,0.9526667038974033,1.764494700008072,2.2376273999980185,4.007945099991048,0.0003086582838174553,0.9734739961660711,0.9625401571634716
51,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3278647720813751,0.15263421963090482,0.964573268921095,0.9590049053959355,0.9547790267545718,0.9473172166281192,1.7542468000028748,2.221654799999669,3.981981499993708,0.00029067013123128623,0.964583938887059,0.9585557185510727
52,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.33712867796421053,0.19830738996034084,0.9565217391304348,0.9393833216538192,0.9458377392397889,0.9225075043256444,1.7562446999945678,2.236847399995895,3.999592800013488,0.0002730047501302268,0.9570452128732317,0.9390107510201033
53,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3361506938934326,0.14852770369337953,0.961352657004831,0.9632095304835319,0.9520223532931462,0.9523834488226782,1.7579622000048403,2.2260135999822523,3.9899531999835745,0.0002556893792515226,0.9615633839741601,0.962872561712493
54,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3346130043268204,0.15748269256690275,0.966988727858293,0.9583041345480028,0.9583999586424131,0.9473753617703764,1.7602062999794725,2.2340439000108745,4.000323699990986,0.00023875071764202575,0.9667943731778484,0.9583200952196833
55,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3190249890089035,0.15556011948248613,0.9677938808373591,0.9586545199719692,0.9592399308401289,0.9474964372673164,1.7575103999988642,2.2388695999979973,4.002619300008519,0.000222214883490199,0.9678858282611614,0.9584760464487989
56,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3347935229539871,0.15812353854594025,0.965378421900161,0.9544498948843728,0.9580661122517447,0.9426471793726469,1.7575556999945547,2.251019699993776,4.015050200017868,0.00020610737385376362,0.9655848045466401,0.9544775359884665
57,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3317020654678345,0.1578232890561871,0.9629629629629629,0.9562018220042047,0.9542068951088083,0.9430983636839916,1.7520202999876346,2.2295922999910545,3.988232400006382,0.00019045302534508325,0.9630226320436874,0.9557350105631474
58,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.31473496556282043,0.15760979704234912,0.9710144927536232,0.9600560616678346,0.9640046655995457,0.9487394362363591,1.748097300005611,2.2322640999918804,3.986475599987898,0.00017527597583490834,0.9709322754534142,0.9598960148169924
59,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3553453296422958,0.14453071258638217,0.9565217391304348,0.9639103013314646,0.9479839712085637,0.9537062786565512,1.7565149999863934,2.233029199996963,3.9955256000102963,0.00016059962723352937,0.9567923429505707,0.963673749081641
60,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.33600850105285646,0.1409415531417598,0.9597423510466989,0.9656622284512965,0.9515448245619064,0.9556875620856502,1.7477911000023596,2.224825499986764,3.9786254999926314,0.00014644660940672634,0.9600480066788483,0.9653010482624671
61,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3071996867656708,0.14748243388274443,0.9782608695652174,0.9611072179397337,0.9727495644615536,0.9497903580015693,1.7536421999975573,2.226375800004462,3.9864066999871284,0.00013283874528215728,0.9782980107899747,0.9607139676208388
62,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.29716530740261077,0.1595863035839537,0.9822866344605475,0.952697967764541,0.9782974349012086,0.9401143895717677,1.752269199991133,2.2307101000042167,3.9890209000150207,0.00011979701719998459,0.9823687836175303,0.9527198377256964
63,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.30498459935188293,0.13412736032320105,0.9774557165861514,0.9681149264190609,0.9722086175996945,0.9591991241603646,1.7583849999937229,2.237602800014429,4.002385700005107,0.00010734153455962758,0.9774927825710602,0.9679485917028221
64,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3038835018873215,0.13754932307030843,0.9758454106280193,0.9702172389628592,0.9704588854031083,0.9626794253446939,1.7360799000016414,2.2303024000138976,3.972306200012099,9.549150281252637e-05,0.9759103326136782,0.9702199637926083
65,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3048632234334946,0.14092448710099512,0.9782608695652174,0.9688156972669937,0.9746791076622469,0.9611091794927663,1.7607758000085596,2.2247289000079036,3.9916978999972343,8.426519384872752e-05,0.9783342471702429,0.9688275238583581
66,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3013667672872543,0.1401613364401071,0.9750402576489533,0.9670637701471618,0.9690738983294216,0.9582619931837548,1.7475671999854967,2.2327265000203624,3.9867393000167795,7.367991782295393e-05,0.9751031121572814,0.9670150976514503
67,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.2915304392576218,0.1451617178061734,0.9830917874396136,0.9646110721793973,0.9789958967086504,0.955286439294821,1.7667724000057206,2.2421754999959376,4.015198699984467,6.375199646360154e-05,0.9831146374822282,0.9644445897167742
68,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.2945129215717316,0.14357846926735796,0.9774557165861514,0.9653118430273301,0.9721443009531342,0.9557298322174047,1.742356300004758,2.2362400999991223,3.9847487999941222,5.4496737905816116e-05,0.9775879957340626,0.9651279018643718
69,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.28845316767692564,0.14198633364361266,0.9830917874396136,0.9656622284512965,0.9789052001527502,0.9563760908470208,1.7481867999886163,2.232407500006957,3.9870174000097904,4.592841308745933e-05,0.9831558827160932,0.9655783935563687
70,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.29789477288722993,0.14702267863828203,0.9790660225442834,0.9618079887876664,0.9732198993803326,0.9511103135835984,1.7516607000143267,2.235055500001181,3.993052300007548,3.806023374435664e-05,0.979254515802385,0.9615290943356619
71,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3046386182308197,0.1442211518145126,0.9726247987117552,0.9635599159074982,0.9671546774530771,0.9540771028986729,1.746463700023014,2.225453599996399,3.9782264000095893,3.0904332038757926e-05,0.9728400492781492,0.963495308319077
72,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.31346507668495177,0.14101569710866266,0.9750402576489533,0.9649614576033637,0.9701266920485245,0.9550911397719432,1.7460755000065546,2.2324039999803063,3.9846063000150025,2.4471741852423238e-05,0.9751929205387719,0.9648157249891014
73,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.29478192925453184,0.13813025925470435,0.9806763285024155,0.9684653118430273,0.9763514890563932,0.9596980797063157,1.7315526000165846,2.239903299981961,3.977474700019229,1.877238177317642e-05,0.9806991508604743,0.9682395044551637
74,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.2999511331319809,0.13876916775884834,0.9742351046698873,0.9681149264190609,0.9683331287559117,0.9593353390953683,1.7398106000036933,2.230120300024282,3.976251499989303,1.3815039801161723e-05,0.9742589933576444,0.9679104035668386
75,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.2962577998638153,0.13807606599901034,0.9806763285024155,0.9698668535388928,0.9762063434081364,0.9617297734731922,1.7394333999836817,2.2346475000085775,3.980224200000521,9.607359798384786e-06,0.9806767227079085,0.9696900190669099
76,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.306765741109848,0.1389218651406143,0.9742351046698873,0.96916608269096,0.9691637486348806,0.9608188605968568,1.7419810999999754,2.2294147000066005,3.9773408000182826,6.155829702431171e-06,0.9741950733140741,0.9690471756438689
77,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.3222940266132355,0.14000650462896927,0.9734299516908212,0.9688156972669937,0.9693476063984647,0.9603407212080018,1.7439389000064693,2.2349545000179205,3.984706900024321,3.465771522536854e-06,0.9734326979206734,0.9686942072526242
78,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.27931791841983794,0.13921043649315834,0.9863123993558777,0.9681149264190609,0.9837888258391413,0.9593844913578016,1.750094299990451,2.2375100000062957,3.9938279000052717,1.5413331334360182e-06,0.9862911588188559,0.9679880775798291
79,FY-4B,cnn,0.1,10,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_010,0.29004853665828706,0.13829781228433485,0.9838969404186796,0.9684653118430273,0.9806388833480358,0.9599625405021968,1.7416742000204977,2.2295248999726027,3.9778577999968547,3.8548187963854957e-07,0.9839234616752266,0.9683243006054424
1,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.9220667362213135,1.5672989319200101,0.7514101531023368,0.7365101611772951,0.7302968397638437,0.6843864115727382,4.154324800008908,2.2358127999759745,6.396900399995502,0.0009996145181203615,0.7545858646726163,0.7287144749852429
2,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.5797952458262443,0.5292344507963761,0.8726833199033038,0.8507358093903293,0.852085156540857,0.8257033054143597,3.475321499980055,2.231026599998586,5.712797399988631,0.000998458666866564,0.8744691632080983,0.8512037005173586
3,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.5168987467885018,0.24397273110630718,0.8883964544721998,0.9299229152067274,0.8672519749305092,0.9112466467356398,3.487089600006584,2.2307231000158936,5.724203099991428,0.0009965342284774632,0.8880847590207762,0.9290546077039262
4,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4793774902820587,0.2773151928154023,0.9129734085414988,0.9071478626489138,0.8959081033690748,0.8888575126511127,3.481763100018725,2.2310030999942683,5.719275800016476,0.0009938441702975688,0.9125565480377448,0.9075062560736591
5,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.49737270176410675,0.23328758889566298,0.9004834810636584,0.9278206026629292,0.8847708632713962,0.9112025885548716,3.4744533999764826,2.2269938999961596,5.70793259999482,0.0009903926402016151,0.9015776333711276,0.9277497359051508
6,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.48835363388061526,0.28305262132831244,0.9041095890410958,0.9099509460406447,0.8863040046567366,0.8870445819093012,3.4788632999989204,2.2280452999984846,5.713310699997237,0.0009861849601988382,0.9044276403899901,0.9083551718273749
7,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.49470207691192625,0.2583198359479075,0.9093473005640612,0.9239663629992992,0.8921089756981747,0.9058314809018488,3.4689379000046756,2.2303398000076413,5.7055610999814235,0.0009812276182268236,0.9089917058053474,0.9225376648261294
8,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.45934517979621886,0.29225288420591666,0.9218372280419017,0.8990889978976875,0.9035113676890113,0.8690604119022932,3.4758765999868046,2.235924200009322,5.718423200014513,0.0009755282581475768,0.9213373048263744,0.893659545513449
9,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4739985167980194,0.24012216326335203,0.9170024174053183,0.9260686755430974,0.8987296741068509,0.9099219977702147,3.4752860000007786,2.2292528999969363,5.711121999978786,0.0009690956679612421,0.916747331690298,0.9263551886851052
10,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4397930011153221,0.22078837632485057,0.9234488315874295,0.9355290819901892,0.9087437482265021,0.9218312281630986,3.468215600005351,2.228443200001493,5.703342100023292,0.0009619397662556433,0.9230451228221712,0.9348468701195164
11,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4633057668805122,0.21631635336772256,0.9121676067687349,0.9428871758934828,0.8950816139398136,0.9268555658689526,3.4715949000092223,2.231764199997997,5.709750399983022,0.0009540715869125406,0.9122507956972409,0.942065712900826
12,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.46579108387231827,0.25409069738310314,0.9125705076551168,0.9187105816398038,0.8978329938380281,0.9027857741620243,3.508461699995678,2.235757700022077,5.750798000022769,0.0009455032620941839,0.9128990032529104,0.9177191068371905
13,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4769389510154724,0.2410142805589282,0.9153908138597905,0.9232655921513665,0.899319211218212,0.9047324590458155,3.473157900007209,2.2349578000139445,5.715477699995972,0.0009362480035363986,0.9148230157714714,0.9229540019423534
14,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.44765240997076033,0.22017965400996414,0.927880741337631,0.9446391030133147,0.9136091820774526,0.9294293494973612,3.481235499988543,2.2284460000228137,5.716257599997334,0.0009263200821770461,0.927138700906079,0.9439043635700269
15,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4635471522808075,0.1971166188950124,0.9234488315874295,0.9498948843728101,0.9107935138396263,0.9360312078088086,3.5025805000041146,2.226830900006462,5.7361629999941215,0.0009157348061512728,0.9231133459763223,0.9488853999046004
16,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.45248714089393616,0.2133534204052842,0.9206285253827559,0.9397337070777856,0.903129545722309,0.9231569530682009,3.4890638000215404,2.225501200009603,5.721398900001077,0.0009045084971874739,0.9204678757872345,0.9390221003936913
17,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4454954758286476,0.20476306229829788,0.9254633360193393,0.9432375613174492,0.9107635884725782,0.9285710922119124,3.4836530000029597,2.2268080999783706,5.716636099998141,0.0008926584654403725,0.9249071987750221,0.9422975136102221
18,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4292501136660576,0.18806494472791319,0.9319097502014504,0.9481429572529783,0.9173699841491798,0.9332087727531901,3.50399099997594,2.2308205000008456,5.7415148000000045,0.0008802029828000156,0.9315107650314823,0.9468709303617276
19,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.42532372921705247,0.2514228914742884,0.9254633360193393,0.9239663629992992,0.9106155880594808,0.9009637408729964,3.4970539000059944,2.2184168999956455,5.722117099998286,0.0008671612547178428,0.9251243258487973,0.9220148382313679
20,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.42687096148729325,0.2068688976375953,0.935535858178888,0.9456902592852138,0.9208057024797972,0.9295580531719502,3.4994929000095,2.2335288999893237,5.739669200003846,0.0008535533905932737,0.9351578143942293,0.9446596192975187
21,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.42211965918540956,0.2190066339529079,0.9286865431103949,0.9407848633496847,0.9152240689908953,0.9264234747480377,3.4877398000098765,2.227404499979457,5.721652600012021,0.0008394003727664709,0.9286009669207904,0.9395583277259058
22,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4136399045586586,0.20787296136436256,0.9343271555197421,0.9435879467414156,0.9220638571176373,0.9284773476855765,3.4832560000068042,2.2247029000136536,5.714931299997261,0.0008247240241650919,0.9339293730204474,0.9428481349619008
23,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.41903826892375945,0.20456592852006789,0.9343271555197421,0.9435879467414156,0.9210503650840396,0.9299094136453137,3.4700628999853507,2.230947300005937,5.707530800020322,0.000809546974654917,0.9341453566561991,0.9433484336251218
24,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4293829381465912,0.23233751693497534,0.9266720386784851,0.9155571128241066,0.9112233074642566,0.9038875326206904,3.466761299991049,2.2317439999897033,5.704980100010289,0.0007938926261462366,0.9268305519183937,0.918517324959529
25,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3971521809697151,0.18065444622998653,0.9460112812248187,0.9516468114926419,0.9351271074478367,0.9384339761152207,3.4912262999860104,2.221153199992841,5.7187239000049885,0.0007777851165098012,0.9458137728947272,0.9510719169969923
26,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4036396786570549,0.27251485532716563,0.9387590652699436,0.8987386124737211,0.9252131980072447,0.8670845718356057,3.470786499994574,2.2274605999991763,5.704740399989532,0.0007612492823579744,0.9383499003648536,0.895146723799225
27,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.39768387377262115,0.2148439323772555,0.9395648670427075,0.9470918009810791,0.9271065088997723,0.9345884714647976,3.474180499993963,2.2285936000116635,5.710470699996222,0.0007443106207484776,0.9388823317392209,0.9466084148500578
28,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4286026328802109,0.22812972282585892,0.9286865431103949,0.9313244569025928,0.914967563891469,0.9172110875288204,3.4766528000182007,2.2264139000035357,5.710117900016485,0.0007269952498697734,0.9283601957277757,0.9310678650158454
29,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.4043976902961731,0.19894615447391634,0.9371474617244158,0.9456902592852138,0.9246680954190039,0.9344038685978783,3.460616900003515,2.220094300020719,5.686839700007113,0.0007093298687687142,0.9368015982575106,0.9453224953846194
30,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.44023228287696836,0.25824920492975606,0.9218372280419017,0.933426769446391,0.9085022447981469,0.9145133284459128,3.4694836999988183,2.2327935000066645,5.708785900002113,0.000691341716182545,0.9218723170649998,0.9315762426050712
31,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.40457101315259936,0.2294516636301642,0.9363416599516519,0.9404344779257183,0.9258484705492487,0.9244758609748012,3.4706681000243407,2.22501409999677,5.702052000007825,0.0006730585285387465,0.9362431175720412,0.9396771994368649
32,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.43099766224622726,0.24473267194369566,0.9250604351329573,0.928521373510862,0.9140221749409964,0.907930398798455,3.4813971999974456,2.232277900009649,5.720152499998221,0.0006545084971874737,0.9250743198528516,0.9265663819551319
33,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.38541330099105836,0.18714952136835325,0.943190975020145,0.9544498948843728,0.9324617123913221,0.9412020858728745,3.477488100004848,2.2272775000019465,5.71119460000773,0.0006357202249325371,0.9431684025630027,0.9540144696753466
34,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3881373777985573,0.1804248468707437,0.9452054794520548,0.9540995094604064,0.9333229492510601,0.9418244319806283,3.476779600023292,2.226583199982997,5.709439300000668,0.0006167226819279528,0.9452305479861489,0.9536118711340609
35,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3759864568710327,0.18723419195284013,0.9496373892022563,0.9502452697967765,0.9402595405994644,0.9396615870257552,3.48629030000302,2.22689970000647,5.719567199994344,0.0005975451610080642,0.9495703006879095,0.9496366889518332
36,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3985199898481369,0.18072055344996246,0.9411764705882353,0.9502452697967765,0.9304190848188529,0.9358589391804962,3.4888593000068795,2.2205526000179816,5.715806199994404,0.0005782172325201155,0.9415888984883645,0.9494044031319109
37,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.40775683522224426,0.2538447334714558,0.9298952457695407,0.909250175192712,0.9180515124572077,0.8813678478295863,3.473725400021067,2.227752300008433,5.708525399997598,0.0005587686987289189,0.9297404510072927,0.9061805966659154
38,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.37838693112134936,0.18995860413364743,0.9448025785656728,0.9537491240364401,0.9346862041089234,0.9415394592650917,3.493678600003477,2.2313785000005737,5.732284100027755,0.0005392295478639225,0.9444601860100269,0.9534385042847421
39,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3725850939750671,0.15170342791015687,0.9480257856567285,0.9663629992992292,0.9380547582145787,0.9573668435780069,3.46865369999432,2.233949300018139,5.708919700002298,0.0005196299078795343,0.9480907762407735,0.965933076335884
40,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3679890841245651,0.17113422602415085,0.9556809024979855,0.9558514365802383,0.9470460045611878,0.9453488305520155,3.484217700024601,2.232870299980277,5.723887900006957,0.0005,0.9556919731785982,0.9556659705882279
41,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.37865062803030014,0.16535759782013687,0.9456083803384367,0.9579537491240364,0.9347988710250433,0.9470654528634433,3.4810431000078097,2.2272429000004195,5.715276899980381,0.00048037009212046586,0.945440838458963,0.957457860670564
42,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.36991368383169176,0.26823562383651733,0.9484286865431104,0.913104414856342,0.9380484524218783,0.883276027856572,3.492021799989743,2.2414098999870475,5.740131900005508,0.00046077045213607765,0.9483886218207306,0.909534209471256
43,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.3603278934955597,0.14500472451681676,0.9532634971796938,0.9632095304835319,0.9436821923780794,0.9538861385227874,3.4735397000040393,2.225600099976873,5.705781600001501,0.0004412313012710813,0.9531441710844206,0.9629274331505748
44,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.37560587376356125,0.15758037664320157,0.9472199838839646,0.9611072179397337,0.9363133249672646,0.9526879751020797,3.471112799976254,2.2320675999799278,5.709942399989814,0.00042178276747988476,0.9472406862989952,0.9611405971329776
45,FY-4B,cnn,0.2,20,02_fy_vit_cnn/runs/assignment_suite/cnn_fraction_020,0.34338581562042236,0.15908960010046544,0.9629331184528606,0.9639103013314646,0.9562260221928955,0.9539980101262231,3.478264900011709,2.223867499997141,5.709438999998383,0.000402454838991936,0.9629570867356582,0.9635841383441602
